,Unnamed: 0.1,Unnamed: 0,ID,Rodada,Data,Casa,Fora,Gol_Casa,Gol_Fora,Escanteios_Casa,Escanteios_Fora,Cartao_Amarelo_Casa,Cartao_Amarelo_Fora,Cartao_Vermelho_Casa,Cartao_Vermelho_Fora,PrimeiroGol,Posse_De_Bola_Casa,Posse_De_Bola_Fora,AtaquePerigoso_Casa,AtaquePerigoso_Fora,Ataque_Casa,Ataque_Fora,Finalizacao_Gol_Casa,Finalizacao_Gol_Fora,Finalizacao_Casa,Finalizacao_Fora
234,234.0,235.0,2023-38CoritibaCorinthians,38,2023/12/06 22:30,Coritiba,Corinthians,0,2,6,6,1,0,0,0,11' - 1st Goal - Vera (Corinthians) - Shot,46,54,63,45,93,104,5,6,8,7
235,235.0,236.0,2023-38Cuiabá ECAthletico Paranaense,38,2023/12/06 22:30,Cuiabá EC,Athletico Paranaense,3,0,5,9,3,3,1,0,13' - 1st Goal - Clayson (Cuiaba) - Penalty,44,56,28,62,76,102,6,3,8,14
236,236.0,237.0,2023-38Vasco da GamaBragantino,38,2023/12/06 22:30,Vasco da Gama,Bragantino,2,1,2,3,2,1,0,1,29' - 1st Goal - Paulinho (Vasco da Gama) - Shot,46,54,44,35,88,108,6,2,7,7
237,237.0,238.0,2023-38GoiásAmérica Mineiro,38,2023/12/06 20:00,Goiás,América Mineiro,1,0,8,7,2,2,0,0,33' - 1st Goal - Luis Oyama (Goias) - Shot,42,58,44,62,66,128,2,3,12,8
238,238.0,239.0,2023-37Athletico ParanaenseSantos,37,2023/12/03 19:30,Athletico Paranaense,Santos,3,0,6,6,5,4,0,0,45+6' - 1st Goal - Vitor Bueno (Athletico Paranaense) - Free Kick,54,46,33,47,90,87,6,3,6,10
239,239.0,240.0,2023-37Fortaleza ECGoiás,37,2023/12/03 19:30,Fortaleza EC,Goiás,1,0,4,2,2,3,0,0,6' - 1st Goal - Guilherme Augusto (Fortaleza) - Shot,46,54,45,25,95,122,1,1,5,4
240,240.0,241.0,2023-37América MineiroEC Bahia,37,2023/12/03 19:30,América Mineiro,EC Bahia,3,2,2,10,2,0,1,0,26' - 1st Goal - Everaldo (Bahia) - Penalty,43,57,32,81,81,125,3,5,8,20
241,241.0,242.0,2023-37BotafogoCruzeiro,37,2023/12/03 19:30,Botafogo,Cruzeiro,0,0,6,2,4,3,0,0,,61,39,63,27,112,88,2,3,14,4
242,242.0,243.0,2023-37BragantinoCoritiba,37,2023/12/03 19:30,Bragantino,Coritiba,1,0,12,6,4,0,0,0,75' - 1st Goal - Leo Ortiz (Bragantino) - Header,65,35,81,34,139,68,9,0,18,6
243,243.0,244.0,2023-37GrêmioVasco da Gama,37,2023/12/03 19:30,Grêmio,Vasco da Gama,1,0,5,6,3,1,0,0,46' - 1st Goal - Suarez (Gremio) - Shot,47,53,39,44,90,108,5,1,8,7
244,244.0,245.0,2023-37PalmeirasFluminense,37,2023/12/03 17:00,Palmeiras,Fluminense,1,0,7,1,1,2,0,1,30' - 1st Goal - Breno (Palmeiras) - Shot,36,64,46,34,74,67,5,2,17,4
245,245.0,246.0,2023-37FlamengoCuiabá EC,37,2023/12/03 17:00,Flamengo,Cuiabá EC,2,1,6,2,2,1,0,0,6' - 1st Goal - Luiz Araujo (Flamengo) - Shot,68,32,40,28,61,52,6,1,13,1
246,246.0,247.0,2023-37Atlético MineiroSão Paulo,37,2023/12/02 22:00,Atlético Mineiro,São Paulo,2,1,3,5,3,1,0,0,77' - 1st Goal - Hulk (Atletico Mineiro) - Shot,48,52,36,32,92,104,2,5,5,11
247,247.0,248.0,2023-37CorinthiansInternacional,37,2023/12/02 19:00,Corinthians,Internacional,1,2,5,4,2,2,1,0,35' - 1st Goal - Mauricio (Internacional) - Shot,49,51,45,34,130,95,2,3,7,8
248,248.0,249.0,2023-36BragantinoFortaleza EC,36,2023/11/30 21:30,Bragantino,Fortaleza EC,1,2,15,3,1,4,2,0,14' - 1st Goal - Yago Pikachu (Fortaleza) - Shot,75,25,84,12,155,58,6,4,11,3
249,249.0,250.0,2023-36CruzeiroAthletico Paranaense,36,2023/11/30 21:00,Cruzeiro,Athletico Paranaense,1,1,2,3,3,4,0,0,65' - 1st Goal - Vitor Roque (Athletico Paranaense) - Shot,57,43,63,30,134,60,9,3,17,3
250,250.0,251.0,2023-36GrêmioGoiás,36,2023/11/30 20:00,Grêmio,Goiás,2,1,6,3,3,2,0,0,28' - 1st Goal - Everton Morelli (Goias) - Shot,50,50,62,33,125,102,7,6,6,8
251,251.0,252.0,2023-36PalmeirasAmérica Mineiro,36,2023/11/29 22:30,Palmeiras,América Mineiro,4,0,10,2,2,2,0,0,2' - 1st Goal - Endrick (Palmeiras) - Shot,46,54,62,20,93,84,12,1,14,3
252,252.0,253.0,2023-36CoritibaBotafogo,36,2023/11/29 22:30,Coritiba,Botafogo,1,1,3,10,4,1,1,1,90+7' - 1st Goal - Tiquinho Soares (Botafogo) - Penalty,47,53,39,66,96,146,2,6,11,18
253,253.0,254.0,2023-36EC BahiaSão Paulo,36,2023/11/29 21:00,EC Bahia,São Paulo,0,1,3,5,4,3,0,0,90+7' - 1st Goal - Caio Paulista (Sao Paulo) - Shot,33,67,33,56,87,123,3,5,12,9
254,254.0,255.0,2023-36Cuiabá ECInternacional,36,2023/11/29 21:00,Cuiabá EC,Internacional,0,2,2,5,3,2,0,0,52' - 1st Goal - Valencia (Internacional) - Shot,45,55,40,47,101,89,3,4,8,9
255,255.0,256.0,2023-36FlamengoAtlético Mineiro,36,2023/11/29 20:30,Flamengo,Atlético Mineiro,0,3,10,1,3,2,0,0,8' - 1st Goal - Paulinho (Atletico Mineiro) - Shot (Assist: Hulk),58,42,93,16,158,78,4,6,15,5
256,256.0,257.0,2023-36SantosFluminense,36,2023/11/29 20:00,Santos,Fluminense,0,3,5,3,2,3,0,0,10' - 1st Goal - Martinelli (Fluminense) - Shot,28,72,73,28,82,89,9,5,18,4
257,257.0,258.0,2023-36Vasco da GamaCorinthians,36,2023/11/28 22:30,Vasco da Gama,Corinthians,2,4,8,3,3,1,0,0,4' - 1st Goal - Luis Rodriguez (Vasco da Gama) - Header,53,47,65,38,126,96,9,6,11,9
258,258.0,259.0,2023-35GoiásCruzeiro,35,2023/11/27 22:00,Goiás,Cruzeiro,0,1,4,5,3,2,0,0,90+6' - 1st Goal - Robert (Cruzeiro) - Shot,50,50,49,59,90,93,3,7,7,5
259,259.0,260.0,2023-35InternacionalBragantino,35,2023/11/26 19:30,Internacional,Bragantino,1,0,4,7,5,5,0,0,30' - 1st Goal - Valencia (Internacional) - Penalty,34,66,22,72,70,144,2,5,6,8
260,260.0,261.0,2023-35América MineiroFlamengo,35,2023/11/26 19:30,América Mineiro,Flamengo,0,3,3,7,4,4,8,15,29' - 1st Goal - Everton (Flamengo) - Header,43,57,41,67,80,104,1,8,10,16
261,261.0,262.0,2023-35Fortaleza ECPalmeiras,35,2023/11/26 19:30,Fortaleza EC,Palmeiras,2,2,4,7,2,1,0,1,20' - 1st Goal - Thiago Galhardo (Fortaleza) - Shot,37,63,33,27,70,99,8,5,12,8
262,262.0,263.0,2023-35São PauloCuiabá EC,35,2023/11/26 19:30,São Paulo,Cuiabá EC,0,0,5,1,1,0,1,2,,62,38,54,40,126,72,4,0,15,3
263,263.0,264.0,2023-35BotafogoSantos,35,2023/11/26 17:00,Botafogo,Santos,1,1,4,5,2,3,0,0,11' - 1st Goal - Danilo Barbosa (Botafogo) - Header,46,54,54,38,91,115,5,5,13,3
264,264.0,265.0,2023-35Atlético MineiroGrêmio,35,2023/11/26 17:00,Atlético Mineiro,Grêmio,3,0,7,7,3,2,0,0,25' - 1st Goal - Guilherme Arana (Atletico Mineiro) - Shot,42,58,41,67,81,131,6,6,11,15
265,265.0,266.0,2023-35FluminenseCoritiba,35,2023/11/25 22:00,Fluminense,Coritiba,2,1,6,5,2,2,0,0,45+1' - 1st Goal - Cano (Fluminense) - Shot,65,35,56,46,116,90,8,3,13,13
266,266.0,267.0,2023-35Athletico ParanaenseVasco da Gama,35,2023/11/25 20:30,Athletico Paranaense,Vasco da Gama,0,0,5,1,1,4,0,0,,55,45,70,24,113,64,4,2,14,6
267,267.0,268.0,2023-35CorinthiansEC Bahia,35,2023/11/24 22:00,Corinthians,EC Bahia,1,5,3,3,2,3,0,0,4' - 1st Goal - Rezende (Bahia) - Header,65,35,48,27,151,74,4,7,10,6
268,268.0,269.0,2023-30FlamengoBragantino,30,2023/11/23 22:30,Flamengo,Bragantino,1,0,8,6,4,3,0,1,75' - 1st Goal - De Arrascaeta (Flamengo) - Shot,47,53,46,38,106,110,4,3,12,16
269,269.0,270.0,2023-29Fortaleza ECBotafogo,29,2023/11/23 20:00,Fortaleza EC,Botafogo,2,2,4,5,2,4,0,0,8' - 1st Goal - Yago Pikachu (Fortaleza) - Shot,31,69,50,42,63,120,4,1,11,8
270,270.0,271.0,2023-32FluminenseSão Paulo,32,2023/11/22 22:30,Fluminense,São Paulo,1,0,3,4,5,5,0,1,54' - 1st Goal - Cano (Fluminense) - Shot,55,45,62,26,99,59,8,1,16,3
271,271.0,272.0,2023-33CruzeiroVasco da Gama,33,2023/11/22 20:00,Cruzeiro,Vasco da Gama,2,2,7,5,1,0,0,0,15' - 1st Goal - Luis Rodriguez (Vasco da Gama) - Shot,57,43,54,29,127,84,4,4,10,5
272,272.0,273.0,2023-30Fortaleza ECCruzeiro,30,2023/11/18 19:30,Fortaleza EC,Cruzeiro,0,1,11,1,1,2,0,0,80' - 1st Goal - Bruno Rodrigues (Cruzeiro) - Shot,53,47,61,28,89,82,7,2,11,5
273,273.0,274.0,2023-34SantosSão Paulo,34,2023/11/12 19:30,Santos,São Paulo,0,0,1,4,0,2,0,0,,30,70,33,43,87,121,3,3,8,10
274,274.0,275.0,2023-34Atlético MineiroGoiás,34,2023/11/12 19:30,Atlético Mineiro,Goiás,2,1,3,7,1,2,1,0,41' - 1st Goal - Hulk (Atletico Mineiro) - Penalty,48,52,22,46,106,106,4,6,4,15
275,275.0,276.0,2023-34EC BahiaAthletico Paranaense,34,2023/11/12 19:30,EC Bahia,Athletico Paranaense,1,1,11,5,2,4,0,0,73' - 1st Goal - Everaldo (Bahia) - Penalty,51,49,77,36,131,100,5,4,23,2
276,276.0,277.0,2023-34Cuiabá ECFortaleza EC,34,2023/11/12 19:30,Cuiabá EC,Fortaleza EC,2,1,2,9,1,2,0,0,6' - 1st Goal - Deyverson (Cuiaba) - Header,35,65,19,76,66,144,4,3,3,10
277,277.0,278.0,2023-34Vasco da GamaAmérica Mineiro,34,2023/11/12 19:30,Vasco da Gama,América Mineiro,2,1,7,8,1,1,0,0,4' - 1st Goal - Vegetti (Vasco da Gama) - Shot,50,50,38,56,94,98,6,6,11,10
278,278.0,279.0,2023-34BragantinoBotafogo,34,2023/11/12 17:00,Bragantino,Botafogo,2,2,7,3,2,1,0,0,3' - 1st Goal - Borbas (Bragantino) - Shot,65,35,73,30,148,69,7,4,18,7
279,279.0,280.0,2023-34GrêmioCorinthians,34,2023/11/12 17:00,Grêmio,Corinthians,0,1,12,1,2,6,1,1,32' - 1st Goal - Romero (Corinthians) - Shot,74,26,133,21,167,66,9,4,17,6
280,280.0,281.0,2023-34PalmeirasInternacional,34,2023/11/11 22:00,Palmeiras,Internacional,3,0,6,3,1,2,0,0,38' - 1st Goal - Ze Rafael (Palmeiras) - Shot,38,62,40,37,90,117,10,5,8,2
281,281.0,282.0,2023-34FlamengoFluminense,34,2023/11/11 19:30,Flamengo,Fluminense,1,1,5,2,1,4,1,1,45+2' - 1st Goal - De Arrascaeta (Flamengo) - Shot,42,58,55,30,89,88,7,4,4,9
282,282.0,283.0,2023-34CoritibaCruzeiro,34,2023/11/11 17:00,Coritiba,Cruzeiro,1,0,1,5,4,4,0,0,90+1' - 1st Goal - Robson (Coritiba) - Shot,45,55,44,55,80,104,3,4,4,9
283,283.0,284.0,2023-33EC BahiaCuiabá EC,33,2023/11/09 21:00,EC Bahia,Cuiabá EC,0,3,7,4,1,3,1,0,22' - 1st Goal - Deyverson (Cuiaba) - Penalty,62,38,52,29,120,87,4,6,11,5
284,284.0,285.0,2023-33BotafogoGrêmio,33,2023/11/09 21:00,Botafogo,Grêmio,3,4,2,6,1,1,0,0,6' - 1st Goal - Costa (Botafogo) - Shot,51,49,28,35,106,98,5,6,7,7
285,285.0,286.0,2023-33CorinthiansAtlético Mineiro,33,2023/11/09 20:00,Corinthians,Atlético Mineiro,1,1,5,6,1,4,0,0,23' - 1st Goal - Romero (Corinthians) - Header,40,60,35,39,112,147,9,3,6,11
286,286.0,287.0,2023-33GoiásSantos,33,2023/11/09 20:00,Goiás,Santos,0,1,5,6,2,1,0,0,87' - 1st Goal - Furch (Santos) - Shot,58,42,47,58,122,91,3,5,10,10
287,287.0,288.0,2023-33FlamengoPalmeiras,33,2023/11/08 22:30,Flamengo,Palmeiras,3,0,4,5,1,1,0,1,18' - 1st Goal - Pedro (Flamengo) - Shot (Assist: Pulgar),48,52,43,35,103,95,6,1,6,11
288,288.0,289.0,2023-33São PauloBragantino,33,2023/11/08 21:00,São Paulo,Bragantino,1,0,9,5,2,2,0,0,90+3' - 1st Goal - Erison (Sao Paulo) - Penalty,61,39,31,55,106,125,5,3,10,6
289,289.0,290.0,2023-33Athletico ParanaenseFortaleza EC,33,2023/11/08 21:00,Athletico Paranaense,Fortaleza EC,1,1,14,2,1,0,0,0,54' - 1st Goal - Guilherme Augusto (Fortaleza) - Shot,54,46,49,29,107,93,3,3,17,10
290,290.0,291.0,2023-33InternacionalFluminense,33,2023/11/08 20:00,Internacional,Fluminense,0,0,5,3,2,2,0,0,,50,50,60,27,87,103,5,4,15,4
291,291.0,292.0,2023-33América MineiroCoritiba,33,2023/11/08 20:00,América Mineiro,Coritiba,0,3,8,4,0,1,0,0,22' - 1st Goal - Bruno Gomes (Coritiba) - Header,58,42,70,28,138,83,3,5,8,5
292,292.0,293.0,2023-32SantosCuiabá EC,32,2023/11/06 22:00,Santos,Cuiabá EC,0,0,4,4,1,2,0,0,,0,0,62,39,128,86,2,0,2,7
293,293.0,294.0,2023-32Vasco da GamaBotafogo,32,2023/11/06 20:00,Vasco da Gama,Botafogo,1,0,4,4,2,4,0,0,29' - 1st Goal - Paulo Henrique (Vasco da Gama) - Shot,42,58,39,46,94,133,3,2,7,10
294,294.0,295.0,2023-32CoritibaGoiás,32,2023/11/05 19:30,Coritiba,Goiás,0,1,5,9,3,3,0,0,70' - 1st Goal - Guzzo (Goias) - Shot,50,50,50,39,108,110,2,6,6,15
295,295.0,296.0,2023-32BragantinoCorinthians,32,2023/11/05 17:00,Bragantino,Corinthians,1,0,10,6,1,2,15,7,29' - 1st Goal - Helinho (Bragantino) - Shot,56,44,77,35,128,92,6,2,13,7
296,296.0,297.0,2023-32Fortaleza ECFlamengo,32,2023/11/05 17:00,Fortaleza EC,Flamengo,0,2,4,3,1,3,3,0,45' - 1st Goal - Pedro (Flamengo) - Shot,57,43,58,33,125,99,4,5,14,2
297,297.0,298.0,2023-32CruzeiroInternacional,32,2023/11/05 17:00,Cruzeiro,Internacional,1,2,8,1,2,1,2,0,14' - 1st Goal - Mauricio (Internacional) - Shot,65,35,71,28,156,65,5,3,15,6
298,298.0,299.0,2023-32PalmeirasAthletico Paranaense,32,2023/11/04 21:30,Palmeiras,Athletico Paranaense,1,0,2,2,3,4,0,0,6' - 1st Goal - Endrick (Palmeiras) - Shot,48,52,42,40,89,118,6,2,12,12
299,299.0,300.0,2023-32América MineiroAtlético Mineiro,32,2023/11/04 19:30,América Mineiro,Atlético Mineiro,1,1,0,4,2,2,1,1,66' - 1st Goal - Jemerson (America MG) - Own Goal,40,60,36,48,109,138,4,6,8,9
300,300.0,301.0,2023-32GrêmioEC Bahia,32,2023/11/04 19:30,Grêmio,EC Bahia,1,0,5,4,2,4,0,0,70' - 1st Goal - Suarez (Gremio) - Shot,41,59,41,39,124,114,3,5,4,14
301,301.0,302.0,2023-31São PauloCruzeiro,31,2023/11/02 20:00,São Paulo,Cruzeiro,1,0,3,4,1,2,0,0,84' - 1st Goal - Luciano (Sao Paulo) - Header,55,45,38,22,128,107,5,4,9,15
302,302.0,303.0,2023-31GoiásBragantino,31,2023/11/02 18:00,Goiás,Bragantino,0,2,10,7,3,3,0,0,45' - 1st Goal - Borbas (Bragantino) - Shot,42,58,46,61,74,108,5,7,15,16
303,303.0,304.0,2023-31Cuiabá ECVasco da Gama,31,2023/11/02 17:00,Cuiabá EC,Vasco da Gama,0,2,5,1,2,1,0,0,57' - 1st Goal - Gabriel Pec (Vasco da Gama) - Header,51,49,58,35,123,88,2,3,11,7
304,304.0,305.0,2023-31Atlético MineiroFortaleza EC,31,2023/11/01 21:30,Atlético Mineiro,Fortaleza EC,3,1,0,4,0,2,0,0,16' - 1st Goal - Paulinho (Atletico Mineiro) - Shot,57,43,48,23,128,93,4,2,7,6
305,305.0,306.0,2023-31BotafogoPalmeiras,31,2023/11/01 21:30,Botafogo,Palmeiras,3,4,2,6,5,4,1,0,21' - 1st Goal - Carlos Eduardo (Botafogo) - Shot,40,60,25,52,80,95,8,6,10,9
306,306.0,307.0,2023-31FlamengoSantos,31,2023/11/01 20:00,Flamengo,Santos,1,2,1,6,2,2,2,0,21' - 1st Goal - Pedro (Flamengo) - Shot,60,40,25,40,124,87,4,5,4,10
307,307.0,308.0,2023-31CoritibaGrêmio,31,2023/11/01 20:00,Coritiba,Grêmio,1,2,6,11,2,2,1,0,27' - 1st Goal - Villasanti (Gremio) - Shot (Assist: Everton),52,48,42,62,119,115,2,4,10,15
308,308.0,309.0,2023-31CorinthiansAthletico Paranaense,31,2023/11/01 19:00,Corinthians,Athletico Paranaense,1,0,1,7,1,2,0,0,64' - 1st Goal - Yuri Alberto (Corinthians) - Header,44,56,33,57,92,119,4,3,9,16
309,309.0,310.0,2023-31InternacionalAmérica Mineiro,31,2023/11/01 19:00,Internacional,América Mineiro,1,1,3,5,0,2,0,0,15' - 1st Goal - Valencia (Internacional) - Header,56,44,49,37,120,119,4,2,11,9
310,310.0,311.0,2023-31EC BahiaFluminense,31,2023/10/31 19:00,EC Bahia,Fluminense,1,0,2,4,2,3,0,0,40' - 1st Goal - Everaldo (Bahia) - Header,45,55,32,49,89,124,5,4,3,13
311,311.0,312.0,2023-30BotafogoCuiabá EC,30,2023/10/29 20:00,Botafogo,Cuiabá EC,0,1,7,2,1,5,0,0,53' - 1st Goal - Pitta (Cuiaba) -,67,33,99,24,131,83,8,1,23,5
312,312.0,313.0,2023-30CorinthiansSantos,30,2023/10/29 18:30,Corinthians,Santos,1,1,10,3,6,1,0,0,57' - 1st Goal - Jean Lucas (Corinthians) - Own Goal,61,39,49,43,111,100,7,3,10,7
313,313.0,314.0,2023-30InternacionalCoritiba,30,2023/10/29 18:30,Internacional,Coritiba,3,4,5,1,6,5,1,0,28' - 1st Goal - Mauricio Garcez (Coritiba) - Shot,62,38,54,24,101,75,10,7,8,5
314,314.0,315.0,2023-30GoiásVasco da Gama,30,2023/10/29 16:00,Goiás,Vasco da Gama,1,1,7,2,2,4,0,1,58' - 1st Goal - Vegetti (Vasco da Gama) - Shot,44,56,59,44,85,86,6,2,12,3
315,315.0,316.0,2023-30Athletico ParanaenseSão Paulo,30,2023/10/29 16:00,Athletico Paranaense,São Paulo,1,1,4,3,1,5,0,0,7' - 1st Goal - Pablo (Athletico Paranaense) - Header,43,57,42,11,105,86,5,2,11,3
316,316.0,317.0,2023-30Atlético MineiroFluminense,30,2023/10/28 21:00,Atlético Mineiro,Fluminense,2,0,9,4,2,1,0,0,62' - 1st Goal - Paulinho (Atletico Mineiro) - Shot,47,53,52,28,109,79,3,3,15,8
317,317.0,318.0,2023-30América MineiroGrêmio,30,2023/10/28 19:00,América Mineiro,Grêmio,3,4,5,7,0,2,0,0,3' - 1st Goal - Rodriguinho (America MG) - Shot,43,57,43,49,88,117,6,11,9,6
318,318.0,319.0,2023-30PalmeirasEC Bahia,30,2023/10/28 19:00,Palmeiras,EC Bahia,1,0,6,1,1,3,0,1,38' - 1st Goal - Veiga (Palmeiras) - Shot,62,38,63,42,149,79,9,1,17,4
319,319.0,320.0,2023-29SantosCoritiba,29,2023/10/26 21:30,Santos,Coritiba,2,1,11,2,2,4,0,1,4' - 1st Goal - Joaquim (Santos) - Header,64,36,80,29,117,76,7,2,17,1
320,320.0,321.0,2023-29Vasco da GamaInternacional,29,2023/10/26 19:00,Vasco da Gama,Internacional,1,2,7,1,3,4,2,0,20' - 1st Goal - Mauricio (Internacional) - Shot,53,47,62,26,118,100,6,5,9,4
321,321.0,322.0,2023-29Cuiabá ECCorinthians,29,2023/10/25 21:30,Cuiabá EC,Corinthians,0,1,6,5,1,3,0,0,78' - 1st Goal - Romero (Corinthians) -,49,51,68,34,128,91,2,5,15,4
322,322.0,323.0,2023-29GrêmioFlamengo,29,2023/10/25 21:30,Grêmio,Flamengo,3,2,6,1,3,4,0,0,42' - 1st Goal - Everton (Flamengo) - Shot,37,63,58,46,102,98,4,4,7,4
323,323.0,324.0,2023-29PalmeirasSão Paulo,29,2023/10/25 20:00,Palmeiras,São Paulo,5,0,5,0,3,3,0,1,16' - 1st Goal - Breno (Palmeiras) - Shot,47,53,33,13,91,66,8,0,4,3
324,324.0,325.0,2023-29CruzeiroEC Bahia,29,2023/10/25 20:00,Cruzeiro,EC Bahia,3,0,1,2,2,1,0,0,19' - 1st Goal - Kanu (Cruzeiro) - Own Goal,40,60,43,45,85,117,6,0,9,6
325,325.0,326.0,2023-29BragantinoAtlético Mineiro,29,2023/10/25 19:00,Bragantino,Atlético Mineiro,1,2,17,5,2,4,0,0,36' - 1st Goal - Hulk (Atletico Mineiro) - Penalty,58,42,90,32,112,78,3,5,8,4
326,326.0,327.0,2023-29Athletico ParanaenseAmérica Mineiro,29,2023/10/25 19:00,Athletico Paranaense,América Mineiro,3,2,14,5,0,1,0,0,12' - 1st Goal - Mastriani (America MG) - Shot,58,42,74,29,141,85,8,6,14,6
327,327.0,328.0,2023-29FluminenseGoiás,29,2023/10/25 19:00,Fluminense,Goiás,5,3,6,1,4,3,0,0,5' - 1st Goal - Allano (Goias) - Shot,65,35,54,32,104,81,8,4,12,5
328,328.0,329.0,2023-28CorinthiansAmérica Mineiro,28,2023/10/22 18:30,Corinthians,América Mineiro,1,1,4,4,2,2,1,0,38' - 1st Goal - Benitez (America MG) - Shot,70,30,56,46,142,98,6,4,14,9
329,329.0,330.0,2023-28BragantinoFluminense,28,2023/10/22 18:30,Bragantino,Fluminense,1,0,7,3,3,2,0,0,17' - 1st Goal - Eduardo Sasha (Bragantino) - Penalty,42,58,53,37,104,74,2,5,19,7
330,330.0,331.0,2023-28CoritibaPalmeiras,28,2023/10/22 18:30,Coritiba,Palmeiras,0,2,3,6,1,1,0,0,33' - 1st Goal - Gomez (Palmeiras) - Header,46,54,43,43,109,101,3,6,10,13
331,331.0,332.0,2023-28FlamengoVasco da Gama,28,2023/10/22 16:00,Flamengo,Vasco da Gama,1,0,7,8,1,2,0,0,76' - 1st Goal - Gerson (Flamengo) - Shot,47,53,38,46,97,112,5,7,5,10
332,332.0,333.0,2023-28InternacionalSantos,28,2023/10/22 16:00,Internacional,Santos,7,1,3,6,1,1,0,0,1' - 1st Goal - Kevyson (Internacional) - Own Goal,52,48,23,30,87,96,8,3,6,6
333,333.0,334.0,2023-28Atlético MineiroCruzeiro,28,2023/10/22 16:00,Atlético Mineiro,Cruzeiro,0,1,1,7,3,3,0,0,87' - 1st Goal - Jemerson (Cruzeiro) - Own Goal,54,46,31,46,95,97,1,4,8,10
334,334.0,335.0,2023-28BotafogoAthletico Paranaense,28,2023/10/22 15:00,Botafogo,Athletico Paranaense,1,1,6,3,2,1,0,0,24' - 1st Goal - Tiquinho Soares (Botafogo) - Shot,61,39,68,31,122,81,5,2,4,8
335,335.0,336.0,2023-28São PauloGrêmio,28,2023/10/21 18:30,São Paulo,Grêmio,3,0,6,3,1,3,1,2,21' - 1st Goal - Araujo (Sao Paulo) - Header,58,42,56,28,113,79,8,2,12,1
336,336.0,337.0,2023-28EC BahiaFortaleza EC,28,2023/10/21 18:30,EC Bahia,Fortaleza EC,2,0,7,2,5,3,0,0,24' - 1st Goal - Kanu (Bahia) -,49,51,35,36,95,96,3,5,13,5
337,337.0,338.0,2023-28Cuiabá ECGoiás,28,2023/10/21 18:30,Cuiabá EC,Goiás,1,1,13,2,1,4,0,0,45+8' - 1st Goal - Guilherme (Goias) - Penalty,60,40,69,20,124,77,5,3,11,7
338,338.0,339.0,2023-27FluminenseCorinthians,27,2023/10/19 21:30,Fluminense,Corinthians,3,3,15,1,4,3,0,0,10' - 1st Goal - Yuri Alberto (Corinthians) - Shot,70,30,103,14,170,53,10,3,14,4
339,339.0,340.0,2023-27SantosBragantino,27,2023/10/19 20:00,Santos,Bragantino,1,3,5,4,4,1,0,0,9' - 1st Goal - Eduardo Sasha (Bragantino) - Header,47,53,47,39,106,138,7,9,19,6
340,340.0,341.0,2023-27PalmeirasAtlético Mineiro,27,2023/10/19 19:00,Palmeiras,Atlético Mineiro,0,2,7,2,6,3,0,0,2' - 1st Goal - Hulk (Atletico Mineiro) - Shot,57,43,76,27,122,91,4,3,8,11
341,341.0,342.0,2023-27CruzeiroFlamengo,27,2023/10/19 19:00,Cruzeiro,Flamengo,0,2,9,3,3,2,0,0,39' - 1st Goal - Ayrton Lucas (Flamengo) - Shot,49,51,52,28,103,105,5,2,6,7
342,342.0,343.0,2023-27Vasco da GamaFortaleza EC,27,2023/10/18 21:30,Vasco da Gama,Fortaleza EC,1,0,6,6,3,2,0,0,58' - 1st Goal - Payet (Vasco da Gama) - Shot,48,52,42,49,122,98,8,4,10,8
343,343.0,344.0,2023-27EC BahiaInternacional,27,2023/10/18 21:30,EC Bahia,Internacional,1,0,5,3,1,1,0,1,44' - 1st Goal - Gabriel Teixeira (Bahia) - Shot,47,53,45,50,94,115,4,1,10,12
344,344.0,345.0,2023-27GoiásSão Paulo,27,2023/10/18 21:30,Goiás,São Paulo,2,0,6,3,4,3,0,0,10' - 1st Goal - Hugo (Goias) - Shot,33,67,43,83,54,152,3,3,4,5
345,345.0,346.0,2023-27América MineiroBotafogo,27,2023/10/18 20:00,América Mineiro,Botafogo,1,2,12,1,1,1,0,0,22' - 1st Goal - Junior Santos (Botafogo) - Shot,47,53,68,43,106,115,7,2,17,4
346,346.0,347.0,2023-27CoritibaCuiabá EC,27,2023/10/18 20:00,Coritiba,Cuiabá EC,0,3,4,4,0,2,0,0,24' - 1st Goal - Deyverson (Cuiaba) - Header,64,36,65,24,142,105,3,6,16,2
347,347.0,348.0,2023-27GrêmioAthletico Paranaense,27,2023/10/18 19:00,Grêmio,Athletico Paranaense,1,2,4,8,2,6,1,0,7' - 1st Goal - Besozzi (Gremio) - Shot,50,50,55,61,114,140,5,7,6,13
348,348.0,349.0,2023-26Cuiabá ECCruzeiro,26,2023/10/14 21:00,Cuiabá EC,Cruzeiro,0,0,5,5,0,3,0,0,,48,52,64,57,99,97,2,2,8,6
349,349.0,350.0,2023-26Athletico ParanaenseBragantino,26,2023/10/08 18:30,Athletico Paranaense,Bragantino,1,1,8,7,2,4,0,0,34' - 1st Goal - Ramires (Bragantino) - Shot,42,58,34,49,95,103,6,3,16,9
350,350.0,351.0,2023-26Atlético MineiroCoritiba,26,2023/10/08 18:30,Atlético Mineiro,Coritiba,1,2,2,5,2,2,0,0,59' - 1st Goal - Hulk (Atletico Mineiro) - Header,62,38,68,31,133,100,3,4,10,5
